strategy,symbol,risk_pct,trades,annual_return_pct,max_dd_pct,winrate_pct,profit_factor,sharpe,years,final_balance,long_pct,short_pct,trades_per_month,best_month,best_month_pnl,worst_month,worst_month_pnl
bb_mean_reversion,BOMEUSDT,0.75,1261,-93.03,96.98,26.49,0.6292,-4.988,1.3,3159.12,51.1,48.9,81.0,2025-12,1246.12,2025-02,-27010.2
bb_mean_reversion,BOMEUSDT,1.0,1261,-96.89,98.94,26.49,0.6358,-4.977,1.3,1109.15,51.1,48.9,81.0,2025-12,662.71,2025-02,-32661.23
volatility_breakout,BOMEUSDT,0.25,138,1.46,4.6,32.61,1.0755,0.417,1.3,101892.44,44.2,55.8,8.86,2026-01,1938.41,2025-11,-1865.48
volatility_breakout,BOMEUSDT,0.5,138,2.75,9.01,32.61,1.0714,0.416,1.3,103583.76,44.2,55.8,8.86,2026-01,3808.81,2025-11,-3696.39
volatility_breakout,BOMEUSDT,0.75,138,3.88,13.24,32.61,1.0673,0.416,1.3,105064.43,44.2,55.8,8.86,2026-01,5603.97,2025-11,-5486.42
volatility_breakout,BOMEUSDT,1.0,138,4.84,17.3,32.61,1.0632,0.415,1.3,106326.29,44.2,55.8,8.86,2026-01,7317.35,2025-11,-7229.56
regime_switch_hybrid,BTCUSDT,0.25,204,2.02,7.32,36.76,1.1323,0.498,3.0,106177.47,46.6,53.4,5.66,2024-02,3861.43,2024-05,-1951.27
regime_switch_hybrid,BTCUSDT,0.5,204,3.89,14.17,36.76,1.1269,0.498,3.0,112150.69,46.6,53.4,5.66,2024-02,7626.5,2024-05,-3951.8
regime_switch_hybrid,BTCUSDT,0.75,204,5.68,20.57,36.76,1.123,0.503,3.0,118060.3,46.6,53.4,5.66,2024-02,11290.14,2024-05,-5995.62
regime_switch_hybrid,BTCUSDT,1.0,204,7.55,26.55,36.76,1.1224,0.519,3.0,124450.78,46.6,53.4,5.66,2024-02,14847.68,2025-05,-8220.35
momentum_breakout,BTCUSDT,0.25,118,0.77,5.05,33.05,1.1067,0.315,3.0,102316.8,61.0,39.0,3.27,2023-10,1857.96,2025-03,-2495.47
momentum_breakout,BTCUSDT,0.5,118,1.47,9.94,33.05,1.1002,0.315,3.0,104481.92,61.0,39.0,3.27,2023-10,3782.15,2025-03,-5141.15
momentum_breakout,BTCUSDT,0.75,118,2.11,14.65,33.05,1.094,0.315,3.0,106485.0,61.0,39.0,3.27,2023-10,5773.14,2025-03,-7935.41
momentum_breakout,BTCUSDT,1.0,118,2.7,19.18,33.05,1.0879,0.315,3.0,108316.46,61.0,39.0,3.27,2023-10,7831.47,2025-03,-10876.04
ema_crossover,BTCUSDT,0.25,208,0.43,5.71,31.73,1.0462,0.103,3.0,101308.0,50.0,50.0,5.77,2024-07,4304.08,2025-07,-1554.75
ema_crossover,BTCUSDT,0.5,208,0.71,11.14,31.73,1.0373,0.103,3.0,102132.98,50.0,50.0,5.77,2024-07,8672.3,2025-07,-3115.71
ema_crossover,BTCUSDT,0.75,208,0.64,16.76,31.73,1.0225,0.09,3.0,101943.66,50.0,50.0,5.77,2024-07,13089.6,2025-07,-4642.6
ema_crossover,BTCUSDT,1.0,208,0.33,22.3,31.73,1.0085,0.077,3.0,100983.24,50.0,50.0,5.77,2024-07,17540.93,2025-07,-6110.32
bb_mean_reversion,BTCUSDT,0.25,3170,-94.82,99.99,24.64,0.235,-13.365,3.0,13.74,51.2,48.8,87.96,2026-05,-4.29,2023-06,-23456.05
bb_mean_reversion,BTCUSDT,0.5,3170,-99.27,100.0,24.64,0.2363,-13.295,3.0,0.04,51.2,48.8,87.96,2026-05,-0.02,2023-06,-33639.22
bb_mean_reversion,BTCUSDT,0.75,3170,-99.84,100.0,24.64,0.2392,-12.949,3.0,0.0,51.2,48.8,87.96,2026-05,-0.0,2023-06,-40657.82
bb_mean_reversion,BTCUSDT,1.0,3170,-99.95,100.0,24.64,0.2401,-12.524,3.0,0.0,51.2,48.8,87.96,2026-05,-0.0,2023-06,-46360.47
volatility_breakout,BTCUSDT,0.25,346,-7.61,21.78,27.75,0.7009,-1.828,3.0,78843.55,57.5,42.5,9.6,2024-11,2196.03,2023-07,-3058.38
volatility_breakout,BTCUSDT,0.5,346,-14.8,39.13,27.75,0.7039,-1.828,3.0,61823.0,57.5,42.5,9.6,2024-11,4070.1,2023-07,-5932.28
volatility_breakout,BTCUSDT,0.75,346,-21.55,52.86,27.75,0.7066,-1.827,3.0,48241.96,57.5,42.5,9.6,2024-11,5646.12,2023-07,-8629.42
volatility_breakout,BTCUSDT,1.0,346,-27.84,63.58,27.75,0.7092,-1.824,3.0,37539.23,57.5,42.5,9.6,2024-11,6962.23,2023-07,-11157.3
regime_switch_hybrid,CLUSDT,0.25,13,6.37,1.26,38.46,1.4504,1.467,0.18,101120.73,53.8,46.2,6.0,2026-04,1696.37,2026-05,-575.65
regime_switch_hybrid,CLUSDT,0.5,13,12.93,2.51,38.46,1.4379,1.467,0.18,102220.55,53.8,46.2,6.0,2026-04,3396.88,2026-05,-1176.33
regime_switch_hybrid,CLUSDT,0.75,13,19.69,3.74,38.46,1.4256,1.467,0.18,103298.84,53.8,46.2,6.0,2026-04,5101.05,2026-05,-1802.22
regime_switch_hybrid,CLUSDT,1.0,13,26.62,4.97,38.46,1.4137,1.467,0.18,104354.97,53.8,46.2,6.0,2026-04,6808.42,2026-05,-2453.45
momentum_breakout,CLUSDT,0.25,19,-1.22,1.99,31.58,0.9352,-0.676,0.18,99779.4,42.1,57.9,8.77,2026-05,644.63,2026-04,-1214.83
momentum_breakout,CLUSDT,0.5,19,-2.56,3.95,31.58,0.931,-0.678,0.18,99532.3,42.1,57.9,8.77,2026-05,1267.95,2026-04,-2431.63
momentum_breakout,CLUSDT,0.75,19,-4.03,5.89,31.58,0.9269,-0.68,0.18,99259.06,42.1,57.9,8.77,2026-05,1869.99,2026-04,-3650.07
momentum_breakout,CLUSDT,1.0,19,-5.62,7.8,31.58,0.9227,-0.683,0.18,98960.04,42.1,57.9,8.77,2026-05,2450.81,2026-04,-4869.82
ema_crossover,CLUSDT,0.25,5,1.69,0.4,60.0,1.754,-1.128,0.18,100303.74,40.0,60.0,2.31,2026-04,195.76,2026-05,107.99
ema_crossover,CLUSDT,0.5,5,3.39,0.8,60.0,1.7495,-1.127,0.18,100604.56,40.0,60.0,2.31,2026-04,391.66,2026-05,212.9
ema_crossover,CLUSDT,0.75,5,5.1,1.2,60.0,1.745,-1.126,0.18,100902.44,40.0,60.0,2.31,2026-04,587.7,2026-05,314.74
ema_crossover,CLUSDT,1.0,5,6.81,1.6,60.0,1.7405,-1.125,0.18,101197.37,40.0,60.0,2.31,2026-04,783.88,2026-05,413.49
bb_mean_reversion,CLUSDT,0.25,181,-73.68,23.7,27.07,0.5692,-7.101,0.18,78576.55,47.0,53.0,83.52,2026-05,-4150.71,2026-04,-12021.99
bb_mean_reversion,CLUSDT,0.5,181,-91.61,39.66,27.07,0.5469,-8.449,0.18,63925.83,47.0,53.0,83.52,2026-05,-9205.43,2026-04,-16571.82
bb_mean_reversion,CLUSDT,0.75,181,-97.12,51.31,27.07,0.5324,-8.558,0.18,52710.49,47.0,53.0,83.52,2026-05,-11861.25,2026-04,-19934.65
bb_mean_reversion,CLUSDT,1.0,181,-99.0,59.64,27.07,0.516,-8.375,0.18,43541.02,47.0,53.0,83.52,2026-05,-14045.64,2026-04,-21942.7
volatility_breakout,CLUSDT,0.25,28,7.94,1.11,39.29,1.2782,1.774,0.18,101390.14,64.3,35.7,12.92,2026-04,1306.68,2026-03,18.47
volatility_breakout,CLUSDT,0.5,28,16.19,2.2,39.29,1.272,1.774,0.18,102747.23,64.3,35.7,12.92,2026-04,2604.01,2026-03,31.79
volatility_breakout,CLUSDT,0.75,28,24.72,3.29,39.29,1.266,1.774,0.18,104069.78,64.3,35.7,12.92,2026-04,3891.18,2026-03,40.0
volatility_breakout,CLUSDT,1.0,28,33.5,4.37,39.29,1.2599,1.774,0.18,105356.33,64.3,35.7,12.92,2026-04,5167.37,2026-03,43.11
regime_switch_hybrid,DOGEUSDT,0.25,220,8.59,2.28,40.91,1.6315,1.924,3.0,128095.92,41.8,58.2,6.1,2026-01,3256.73,2025-05,-2025.38
regime_switch_hybrid,DOGEUSDT,0.5,220,17.7,4.52,40.91,1.6249,1.923,3.0,163132.77,41.8,58.2,6.1,2026-01,8086.38,2025-05,-4657.38
regime_switch_hybrid,DOGEUSDT,0.75,220,27.32,6.71,40.91,1.6178,1.923,3.0,206558.69,41.8,58.2,6.1,2026-01,14983.79,2025-05,-8005.07
regime_switch_hybrid,DOGEUSDT,1.0,220,37.47,8.86,40.91,1.6102,1.922,3.0,260056.21,41.8,58.2,6.1,2026-01,24557.96,2025-05,-12189.24
momentum_breakout,DOGEUSDT,0.25,126,-2.34,7.5,23.81,0.7194,-0.958,3.0,93138.38,57.1,42.9,3.5,2024-02,1529.86,2023-09,-2763.96
momentum_breakout,DOGEUSDT,0.5,126,-4.68,14.59,23.81,0.7155,-0.958,3.0,86592.88,57.1,42.9,3.5,2024-02,2937.39,2023-09,-5379.34
momentum_breakout,DOGEUSDT,0.75,126,-7.02,21.27,23.81,0.7115,-0.959,3.0,80364.59,57.1,42.9,3.5,2024-02,4227.5,2023-09,-7850.83
momentum_breakout,DOGEUSDT,1.0,126,-9.36,27.55,23.81,0.7075,-0.959,3.0,74452.7,57.1,42.9,3.5,2024-02,5405.13,2023-09,-10183.09
ema_crossover,DOGEUSDT,0.25,262,5.65,3.44,32.06,1.5403,0.797,3.0,117943.96,50.0,50.0,7.27,2024-11,6624.28,2024-01,-1335.09
ema_crossover,DOGEUSDT,0.5,262,11.17,6.78,32.06,1.5226,0.797,3.0,137452.3,50.0,50.0,7.27,2024-11,13617.23,2024-12,-2745.14
ema_crossover,DOGEUSDT,0.75,262,16.55,10.03,32.06,1.5048,0.797,3.0,158422.68,50.0,50.0,7.27,2024-11,20905.64,2024-12,-4435.48
ema_crossover,DOGEUSDT,1.0,262,21.78,13.18,32.06,1.4871,0.796,3.0,180720.31,50.0,50.0,7.27,2024-11,28417.35,2025-12,-6477.57
bb_mean_reversion,DOGEUSDT,0.25,3285,-83.17,99.53,26.27,0.3689,-7.498,3.0,473.4,52.1,47.9,91.15,2025-06,24.33,2023-08,-16812.56
bb_mean_reversion,DOGEUSDT,0.5,3285,-95.82,99.99,26.27,0.3834,-7.702,3.0,7.23,52.1,47.9,91.15,2025-01,4.89,2023-06,-23115.28
bb_mean_reversion,DOGEUSDT,0.75,3285,-98.72,100.0,26.27,0.406,-7.443,3.0,0.21,52.1,47.9,91.15,2025-01,0.59,2023-06,-29095.66
bb_mean_reversion,DOGEUSDT,1.0,3285,-99.56,100.0,26.27,0.4264,-7.366,3.0,0.01,52.1,47.9,91.15,2025-01,0.09,2023-06,-33588.31
volatility_breakout,DOGEUSDT,0.25,298,-1.09,8.95,31.21,0.9445,-0.251,3.0,96762.31,53.4,46.6,8.27,2025-06,2207.05,2023-09,-3054.75
volatility_breakout,DOGEUSDT,0.5,298,-2.33,17.2,31.21,0.9416,-0.252,3.0,93173.99,53.4,46.6,8.27,2025-06,4552.84,2023-09,-6172.09
volatility_breakout,DOGEUSDT,0.75,298,-3.7,24.79,31.21,0.9389,-0.252,3.0,89284.8,53.4,46.6,8.27,2025-06,7020.38,2023-09,-9347.75
volatility_breakout,DOGEUSDT,1.0,298,-5.21,31.77,31.21,0.9364,-0.252,3.0,85146.46,53.4,46.6,8.27,2025-06,9590.45,2023-09,-12577.31
regime_switch_hybrid,DOTUSDT,0.25,115,14.38,1.45,43.48,1.8775,2.767,1.3,119034.24,40.9,59.1,7.39,2025-12,4046.41,2026-04,-689.86
regime_switch_hybrid,DOTUSDT,0.5,115,30.48,2.89,43.48,1.8566,2.766,1.3,141221.26,40.9,59.1,7.39,2025-12,9263.74,2026-04,-1644.03
regime_switch_hybrid,DOTUSDT,0.75,115,48.48,4.3,43.48,1.8364,2.765,1.3,166993.81,40.9,59.1,7.39,2025-12,15866.25,2026-04,-2928.84
regime_switch_hybrid,DOTUSDT,1.0,115,68.54,5.71,43.48,1.8168,2.764,1.3,196828.58,40.9,59.1,7.39,2025-12,24095.23,2026-04,-4623.01
momentum_breakout,DOTUSDT,0.25,46,-1.63,2.5,26.09,0.7599,-0.748,1.3,97895.34,45.7,54.3,2.95,2025-06,955.83,2025-07,-538.06
momentum_breakout,DOTUSDT,0.5,46,-3.27,4.99,26.09,0.7565,-0.748,1.3,95774.06,45.7,54.3,2.95,2025-06,1887.74,2025-07,-1070.79
momentum_breakout,DOTUSDT,0.75,46,-4.94,7.47,26.09,0.753,-0.748,1.3,93639.52,45.7,54.3,2.95,2025-06,2795.58,2025-07,-1597.79
momentum_breakout,DOTUSDT,1.0,46,-6.62,9.94,26.09,0.7496,-0.748,1.3,91495.02,45.7,54.3,2.95,2025-06,3679.25,2025-07,-2118.69
ema_crossover,DOTUSDT,0.25,75,2.6,1.5,32.0,1.3519,0.707,1.3,103387.75,50.7,49.3,4.82,2025-04,2979.86,2025-10,-805.34
ema_crossover,DOTUSDT,0.5,75,5.12,2.98,32.0,1.3408,0.707,1.3,106693.2,50.7,49.3,4.82,2025-04,5893.12,2025-10,-1670.57
ema_crossover,DOTUSDT,0.75,75,7.55,4.45,32.0,1.33,0.707,1.3,109908.47,50.7,49.3,4.82,2025-09,8928.49,2025-10,-2595.36
ema_crossover,DOTUSDT,1.0,75,9.9,5.9,32.0,1.3195,0.707,1.3,113025.99,50.7,49.3,4.82,2025-09,12116.28,2025-10,-3579.2
bb_mean_reversion,DOTUSDT,0.25,1232,-74.07,83.06,27.92,0.5303,-6.7,1.3,17361.56,54.7,45.3,79.14,2025-11,-857.72,2025-05,-14977.97
bb_mean_reversion,DOTUSDT,0.5,1232,-90.72,95.7,27.92,0.5763,-6.134,1.3,4580.25,54.7,45.3,79.14,2025-11,-655.0,2025-03,-22729.5
bb_mean_reversion,DOTUSDT,0.75,1232,-96.08,98.66,27.92,0.6162,-5.707,1.3,1496.89,54.7,45.3,79.14,2025-12,-316.1,2025-03,-29276.64
bb_mean_reversion,DOTUSDT,1.0,1232,-98.35,99.57,27.92,0.6339,-5.807,1.3,487.33,54.7,45.3,79.14,2025-01,1205.91,2025-03,-32459.16
volatility_breakout,DOTUSDT,0.25,140,-2.53,5.59,29.29,0.8805,-0.604,1.3,96732.71,52.1,47.9,8.99,2025-06,1222.84,2025-12,-1556.71
volatility_breakout,DOTUSDT,0.5,140,-5.15,11.01,29.29,0.8776,-0.604,1.3,93366.14,52.1,47.9,8.99,2025-06,2407.62,2025-12,-3067.18
volatility_breakout,DOTUSDT,0.75,140,-7.86,16.26,29.29,0.8747,-0.604,1.3,89919.43,52.1,47.9,8.99,2025-06,3552.78,2025-12,-4524.95
volatility_breakout,DOTUSDT,1.0,140,-10.65,21.33,29.29,0.872,-0.605,1.3,86411.41,52.1,47.9,8.99,2025-06,4656.92,2025-12,-5924.14
regime_switch_hybrid,DYDXUSDT,0.25,128,8.69,2.88,36.72,1.4646,1.707,1.3,111413.48,37.5,62.5,8.22,2025-07,3777.3,2025-02,-1713.17
regime_switch_hybrid,DYDXUSDT,0.5,128,17.84,5.7,36.72,1.4663,1.707,1.3,123726.55,37.5,62.5,8.22,2026-03,7864.39,2025-02,-3434.23
regime_switch_hybrid,DYDXUSDT,0.75,128,27.44,8.45,36.72,1.4677,1.707,1.3,136958.86,37.5,62.5,8.22,2026-03,12826.1,2025-02,-5162.56
regime_switch_hybrid,DYDXUSDT,1.0,128,37.48,11.13,36.72,1.4689,1.706,1.3,151124.07,37.5,62.5,8.22,2026-03,18540.88,2025-02,-6897.56
momentum_breakout,DYDXUSDT,0.25,6,1.28,0.52,66.67,4.1712,1.036,1.3,101660.15,33.3,66.7,0.39,2025-01,1330.32,2025-02,329.83
momentum_breakout,DYDXUSDT,0.5,6,2.56,1.03,66.67,4.1496,1.036,1.3,103333.79,33.3,66.7,0.39,2025-01,2665.45,2025-02,668.35
momentum_breakout,DYDXUSDT,0.75,6,3.85,1.55,66.67,4.1282,1.036,1.3,105020.83,33.3,66.7,0.39,2025-01,4005.22,2025-02,1015.6
momentum_breakout,DYDXUSDT,1.0,6,5.14,2.06,66.67,4.1071,1.036,1.3,106721.16,33.3,66.7,0.39,2025-01,5349.52,2025-02,1371.64
ema_crossover,DYDXUSDT,0.25,79,8.53,1.46,36.71,2.1825,1.135,1.3,111204.75,50.6,49.4,5.07,2025-04,4069.76,2025-05,-915.07
ema_crossover,DYDXUSDT,0.5,79,17.4,2.91,36.71,2.1736,1.135,1.3,123135.06,50.6,49.4,5.07,2025-04,8190.63,2025-05,-1904.89
ema_crossover,DYDXUSDT,0.75,79,26.6,4.34,36.71,2.1652,1.134,1.3,135791.79,50.6,49.4,5.07,2026-04,13070.48,2025-05,-2969.5
ema_crossover,DYDXUSDT,1.0,79,36.11,5.75,36.71,2.157,1.133,1.3,149172.25,50.6,49.4,5.07,2026-04,18505.6,2025-05,-4108.86
bb_mean_reversion,DYDXUSDT,0.25,1290,-69.63,80.34,27.21,0.5966,-5.167,1.3,21311.41,51.2,48.8,82.87,2025-01,3170.46,2025-03,-13365.1
bb_mean_reversion,DYDXUSDT,0.5,1290,-88.77,94.99,27.21,0.6402,-5.458,1.3,5861.54,51.2,48.8,82.87,2025-01,6048.26,2025-03,-20767.91
bb_mean_reversion,DYDXUSDT,0.75,1290,-95.32,98.51,27.21,0.6814,-5.281,1.3,1884.55,51.2,48.8,82.87,2025-01,10092.39,2025-03,-25679.15
bb_mean_reversion,DYDXUSDT,1.0,1290,-97.93,99.51,27.21,0.7098,-5.185,1.3,655.39,51.2,48.8,82.87,2025-01,11266.75,2025-03,-29265.64
volatility_breakout,DYDXUSDT,0.25,134,-2.79,5.34,28.36,0.8598,-0.808,1.3,96400.58,49.3,50.7,8.61,2025-11,1230.43,2025-06,-1861.71
volatility_breakout,DYDXUSDT,0.5,134,-5.65,10.46,28.36,0.8548,-0.808,1.3,92738.09,49.3,50.7,8.61,2025-11,2365.82,2025-06,-3634.68
volatility_breakout,DYDXUSDT,0.75,134,-8.57,15.38,28.36,0.8498,-0.808,1.3,89030.89,49.3,50.7,8.61,2025-11,3407.81,2025-06,-5319.48
volatility_breakout,DYDXUSDT,1.0,134,-11.54,20.17,28.36,0.8448,-0.808,1.3,85296.71,49.3,50.7,8.61,2025-11,4358.4,2025-06,-6916.85
regime_switch_hybrid,ENAUSDT,0.25,122,14.57,1.69,42.62,1.8925,2.725,1.3,119291.52,40.2,59.8,7.84,2025-06,3530.9,2026-03,-324.33
regime_switch_hybrid,ENAUSDT,0.5,122,30.92,3.36,42.62,1.8887,2.725,1.3,141831.24,40.2,59.8,7.84,2025-06,7464.6,2026-03,-782.35
regime_switch_hybrid,ENAUSDT,0.75,122,49.22,5.01,42.62,1.8844,2.725,1.3,168075.05,40.2,59.8,7.84,2025-06,11822.03,2026-03,-1410.12
regime_switch_hybrid,ENAUSDT,1.0,122,69.66,6.63,42.62,1.8795,2.725,1.3,198526.99,40.2,59.8,7.84,2025-06,16623.87,2026-03,-2250.94
momentum_breakout,ENAUSDT,0.25,63,-0.88,4.67,28.57,0.9005,-0.351,1.3,98859.91,46.0,54.0,4.05,2026-01,2986.84,2025-03,-2070.96
momentum_breakout,ENAUSDT,0.5,63,-1.82,9.17,28.57,0.8957,-0.352,1.3,97641.64,46.0,54.0,4.05,2026-01,5837.8,2025-03,-4158.95
momentum_breakout,ENAUSDT,0.75,63,-2.83,13.5,28.57,0.8908,-0.352,1.3,96348.99,46.0,54.0,4.05,2026-01,8552.23,2025-03,-6263.4
momentum_breakout,ENAUSDT,1.0,63,-3.89,17.66,28.57,0.8859,-0.353,1.3,94985.87,46.0,54.0,4.05,2026-01,11129.87,2025-03,-8383.7
ema_crossover,ENAUSDT,0.25,75,0.39,3.69,28.0,1.0515,-0.006,1.3,100501.33,50.7,49.3,4.82,2025-07,2868.75,2025-12,-1415.48
ema_crossover,ENAUSDT,0.5,75,0.63,7.26,28.0,1.0422,-0.006,1.3,100818.58,50.7,49.3,4.82,2025-07,5544.83,2025-12,-2860.17
ema_crossover,ENAUSDT,0.75,75,0.74,10.71,28.0,1.0331,-0.006,1.3,100958.86,50.7,49.3,4.82,2025-07,8036.11,2025-12,-4327.37
ema_crossover,ENAUSDT,1.0,75,0.72,14.05,28.0,1.0241,-0.007,1.3,100929.44,50.7,49.3,4.82,2025-07,10350.27,2025-12,-5810.61
bb_mean_reversion,ENAUSDT,0.25,1386,-78.88,86.83,25.47,0.4602,-8.802,1.3,13301.42,50.5,49.5,89.03,2025-11,-203.66,2025-03,-13567.24
bb_mean_reversion,ENAUSDT,0.5,1386,-93.65,97.26,25.47,0.4845,-8.169,1.3,2799.2,50.5,49.5,89.03,2025-11,6.01,2025-02,-20251.83
bb_mean_reversion,ENAUSDT,0.75,1386,-97.91,99.36,25.47,0.5029,-7.89,1.3,659.88,50.5,49.5,89.03,2025-11,-54.68,2025-02,-26865.94
bb_mean_reversion,ENAUSDT,1.0,1386,-99.28,99.84,25.47,0.5203,-7.749,1.3,167.06,50.5,49.5,89.03,2025-11,-34.85,2025-02,-32032.68
volatility_breakout,ENAUSDT,0.25,133,-1.87,6.57,28.57,0.9036,-0.443,1.3,97583.24,29.3,70.7,8.54,2026-01,2352.56,2025-08,-2124.45
volatility_breakout,ENAUSDT,0.5,133,-3.85,12.79,28.57,0.8996,-0.443,1.3,95028.75,29.3,70.7,8.54,2026-01,4508.04,2025-08,-4218.66
volatility_breakout,ENAUSDT,0.75,133,-5.95,18.65,28.57,0.8957,-0.443,1.3,92351.69,29.3,70.7,8.54,2026-01,6468.86,2025-08,-6276.81
volatility_breakout,ENAUSDT,1.0,133,-8.14,24.19,28.57,0.8919,-0.443,1.3,89567.42,29.3,70.7,8.54,2026-01,8238.59,2025-08,-8293.36
regime_switch_hybrid,ENJUSDT,0.25,115,13.07,2.38,41.74,1.8101,2.511,1.3,117269.65,35.7,64.3,7.39,2025-11,4452.7,2025-10,-2143.08
regime_switch_hybrid,ENJUSDT,0.5,115,27.52,4.72,41.74,1.805,2.512,1.3,137073.63,35.7,64.3,7.39,2025-11,9654.31,2025-10,-4626.06
regime_switch_hybrid,ENJUSDT,0.75,115,43.46,7.0,41.74,1.7997,2.513,1.3,159705.86,35.7,64.3,7.39,2025-11,15667.74,2025-10,-7475.02
regime_switch_hybrid,ENJUSDT,1.0,115,61.0,9.24,41.74,1.7941,2.514,1.3,185482.1,35.7,64.3,7.39,2025-11,22556.6,2025-10,-10716.09
momentum_breakout,ENJUSDT,0.25,4,1.53,0.0,100.0,inf,1.525,1.3,101989.34,25.0,75.0,0.26,2025-01,1853.28,2025-02,136.06
momentum_breakout,ENJUSDT,0.5,4,3.07,0.0,100.0,inf,1.525,1.3,104006.45,25.0,75.0,0.26,2025-01,3729.31,2025-02,277.13
momentum_breakout,ENJUSDT,0.75,4,4.63,0.0,100.0,inf,1.525,1.3,106051.56,25.0,75.0,0.26,2025-01,5628.24,2025-02,423.31
momentum_breakout,ENJUSDT,1.0,4,6.21,0.0,100.0,inf,1.525,1.3,108124.9,25.0,75.0,0.26,2025-01,7550.21,2025-02,574.68
ema_crossover,ENJUSDT,0.25,95,3.48,2.94,31.58,1.4054,-0.534,1.3,104536.29,50.5,49.5,6.1,2026-04,6250.56,2026-03,-923.06
ema_crossover,ENJUSDT,0.5,95,6.69,5.85,31.58,1.3931,-0.536,1.3,108757.44,50.5,49.5,6.1,2026-04,12255.17,2025-03,-1840.45
ema_crossover,ENJUSDT,0.75,95,9.62,8.74,31.58,1.3807,-0.538,1.3,112658.74,50.5,49.5,6.1,2026-04,18002.93,2025-03,-2783.2
ema_crossover,ENJUSDT,1.0,95,12.3,11.6,31.58,1.3683,-0.54,1.3,116237.03,50.5,49.5,6.1,2026-04,23484.57,2025-03,-3740.32
bb_mean_reversion,ENJUSDT,0.25,1243,-73.03,81.75,26.71,0.5404,-6.42,1.3,18265.25,54.2,45.8,79.85,2025-10,-1322.82,2025-02,-9022.89
bb_mean_reversion,ENJUSDT,0.5,1243,-90.33,95.18,26.71,0.5722,-6.174,1.3,4830.62,54.2,45.8,79.85,2026-04,-961.33,2025-02,-17563.4
bb_mean_reversion,ENJUSDT,0.75,1243,-96.1,98.52,26.71,0.5928,-6.02,1.3,1484.52,54.2,45.8,79.85,2026-04,-455.55,2025-02,-24799.56
bb_mean_reversion,ENJUSDT,1.0,1243,-98.29,99.49,26.71,0.6092,-5.774,1.3,508.89,54.2,45.8,79.85,2026-04,-216.39,2025-02,-30391.82
volatility_breakout,ENJUSDT,0.25,130,-7.18,10.88,23.08,0.6457,-1.929,1.3,90785.95,53.8,46.2,8.35,2026-01,2042.33,2025-09,-2397.74
volatility_breakout,ENJUSDT,0.5,130,-13.97,20.65,23.08,0.64,-1.929,1.3,82271.51,53.8,46.2,8.35,2026-01,3740.36,2025-09,-4470.34
volatility_breakout,ENJUSDT,0.75,130,-20.37,29.42,23.08,0.6343,-1.929,1.3,74421.1,53.8,46.2,8.35,2026-01,5130.74,2025-09,-6245.93
volatility_breakout,ENJUSDT,1.0,130,-26.39,37.28,23.08,0.6287,-1.929,1.3,67198.85,53.8,46.2,8.35,2026-01,6247.58,2025-09,-7751.0
regime_switch_hybrid,ENSUSDT,0.25,128,19.55,4.41,46.09,2.1305,3.38,1.3,126061.09,43.8,56.2,8.22,2025-04,4851.08,2025-06,-2131.63
regime_switch_hybrid,ENSUSDT,0.5,128,42.49,8.64,46.09,2.1275,3.379,1.3,158299.99,43.8,56.2,8.22,2025-04,10245.05,2025-06,-4612.77
regime_switch_hybrid,ENSUSDT,0.75,128,69.34,12.72,46.09,2.1253,3.379,1.3,198024.45,43.8,56.2,8.22,2025-04,16218.67,2025-06,-7476.99
regime_switch_hybrid,ENSUSDT,1.0,128,100.65,16.64,46.09,2.1237,3.378,1.3,246782.1,43.8,56.2,8.22,2025-04,22810.2,2025-06,-10759.71
momentum_breakout,ENSUSDT,0.25,29,1.27,2.01,37.93,1.3577,0.564,1.3,101655.5,55.2,44.8,1.86,2025-06,1557.08,2025-01,-1293.43
momentum_breakout,ENSUSDT,0.5,29,2.52,4.0,37.93,1.3575,0.565,1.3,103287.32,55.2,44.8,1.86,2025-06,3071.33,2025-01,-2573.45
momentum_breakout,ENSUSDT,0.75,29,3.75,5.97,37.93,1.3572,0.565,1.3,104893.85,55.2,44.8,1.86,2025-06,4542.58,2025-01,-3840.15
momentum_breakout,ENSUSDT,1.0,29,4.95,7.92,37.93,1.3569,0.565,1.3,106473.5,55.2,44.8,1.86,2025-06,5970.72,2025-01,-5093.65
ema_crossover,ENSUSDT,0.25,103,5.56,1.56,45.63,1.8354,1.386,1.3,107275.01,50.5,49.5,6.62,2025-07,2279.8,2025-06,-386.43
ema_crossover,ENSUSDT,0.5,103,11.28,3.12,45.63,1.843,1.387,1.3,114869.03,50.5,49.5,6.62,2025-07,4495.63,2025-06,-768.81
ema_crossover,ENSUSDT,0.75,103,17.14,4.68,45.63,1.8505,1.387,1.3,122782.51,50.5,49.5,6.62,2025-07,6647.05,2025-06,-1146.9
ema_crossover,ENSUSDT,1.0,103,23.15,6.23,45.63,1.8579,1.387,1.3,131015.01,50.5,49.5,6.62,2025-07,8733.7,2025-06,-1520.45
bb_mean_reversion,ENSUSDT,0.25,1227,-65.95,75.87,28.85,0.5949,-4.845,1.3,24723.87,51.9,48.1,78.83,2025-02,3042.99,2025-05,-14465.32
bb_mean_reversion,ENSUSDT,0.5,1227,-84.22,91.42,28.85,0.6355,-4.464,1.3,9119.32,51.9,48.1,78.83,2025-02,6376.52,2025-03,-22019.1
