label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr22,1000PEPE+HBAR+LTC,0.5,3,64.4,6.53,1.589,3.63,49.3,357,45.7,7.04,1.468
rr22,1000PEPE+HBAR+TON,0.5,2,59.5,6.1,1.611,3.48,49.1,338,44.6,6.56,1.501
rr22,1000PEPE+HBAR+TON,0.6,2,74.7,7.28,1.605,3.48,49.1,338,55.4,7.83,1.487
rr22,1000PEPE+HBAR+TON,0.5,3,64.0,6.69,1.629,3.52,49.4,350,44.1,7.32,1.486
rr22,1000PEPE+LTC+TON,0.5,2,98.7,5.18,1.929,5.02,54.2,360,37.9,6.46,1.477
rr22,1000PEPE+LTC+TON,0.6,2,127.4,6.2,1.921,5.01,54.2,360,46.7,7.72,1.468
rr22,1000PEPE+LTC+TON,0.5,3,102.9,4.42,1.929,5.02,54.0,374,39.0,6.46,1.476
rr22,1000PEPE+LTC+TON,0.6,3,133.1,5.29,1.923,5.02,54.0,374,48.2,7.72,1.468
rr22,1000PEPE+LTC+VET,0.5,2,92.7,7.14,1.874,4.65,52.8,371,41.8,7.98,1.496
rr22,1000PEPE+SNX+TON,0.5,2,87.6,4.01,1.925,4.64,53.1,339,55.1,7.65,1.609
rr22,1000PEPE+SNX+TON,0.5,3,88.2,5.01,1.893,4.44,52.6,352,54.1,6.76,1.585
rr22,ADA+APT+BCH,0.5,2,80.2,5.66,1.885,4.27,53.2,329,64.5,7.6,1.716
rr22,ADA+APT+BCH,0.5,3,84.9,6.38,1.883,4.29,53.2,342,64.6,7.6,1.704
rr22,ADA+APT+BNB,0.5,2,84.5,4.49,1.856,4.29,53.9,349,44.6,7.09,1.513
rr22,ADA+APT+BNB,0.5,3,90.4,4.57,1.842,4.19,53.8,368,44.8,7.92,1.496
rr22,ADA+APT+DOGE,0.5,2,84.2,5.78,1.895,4.17,53.0,334,50.2,7.44,1.581
rr22,ADA+APT+ETH,0.5,2,79.4,4.88,1.899,4.2,53.1,324,48.5,7.3,1.591
rr22,ADA+BCH+BNB,0.5,2,76.5,6.33,1.800,4.19,54.0,337,45.9,7.19,1.566
rr22,ADA+BCH+BNB,0.5,3,82.6,6.33,1.824,4.25,54.3,348,51.0,7.51,1.605
rr22,ADA+BCH+DOGE,0.5,2,79.1,6.83,1.856,4.25,53.0,332,56.5,4.96,1.730
rr22,ADA+BCH+DOGE,0.5,3,82.8,6.83,1.845,4.2,53.1,343,56.2,5.5,1.670
rr22,ADA+BCH+ETH,0.5,2,73.1,6.75,1.845,4.1,53.1,318,56.5,5.16,1.745
rr22,ADA+BCH+ETH,0.5,3,76.3,6.75,1.852,4.12,53.2,325,57.9,6.68,1.716
rr22,ADA+BCH+HBAR,0.5,2,53.7,7.65,1.571,3.22,49.2,323,62.2,7.36,1.647
rr22,ADA+BCH+LTC,0.5,2,90.7,5.9,1.910,4.79,54.5,341,53.4,6.84,1.614
rr22,ADA+BCH+LTC,0.5,3,93.2,5.18,1.893,4.68,54.2,354,58.0,6.7,1.639
rr22,ADA+BCH+LTC,0.6,3,119.9,6.2,1.882,4.68,54.2,354,72.7,7.99,1.635
rr22,ADA+BCH+TON,0.5,2,83.4,6.99,1.886,4.35,53.7,335,53.1,7.64,1.645
rr22,ADA+BCH+TON,0.5,3,92.7,6.99,1.941,4.49,54.5,347,56.3,7.63,1.673
rr22,ADA+BCH+WLD,0.5,2,73.4,6.49,1.774,4.14,51.5,340,52.9,7.51,1.632
rr22,ADA+BNB+DOGE,0.5,2,83.0,5.93,1.812,4.08,53.7,352,35.0,6.45,1.434
rr22,ADA+BNB+DOGE,0.6,2,105.9,7.08,1.804,4.08,53.7,352,43.1,7.71,1.433
rr22,ADA+BNB+DOGE,0.5,3,88.0,6.54,1.805,4.0,53.7,369,37.4,6.94,1.451
rr22,ADA+BNB+ENS,0.5,2,82.0,6.72,1.742,3.84,52.3,371,35.9,7.52,1.427
rr22,ADA+BNB+ETH,0.5,2,75.3,7.6,1.785,3.89,53.5,340,36.7,6.91,1.481
rr22,ADA+BNB+ETH,0.5,3,81.4,6.82,1.811,3.96,53.9,351,38.9,7.52,1.487
rr22,ADA+BNB+LTC,0.5,2,95.5,6.38,1.880,4.66,55.1,365,35.0,7.09,1.413
rr22,ADA+BNB+LTC,0.5,3,98.2,7.56,1.851,4.57,54.7,380,39.0,6.52,1.438
rr22,ADA+BNB+SNX,0.5,2,73.6,5.36,1.750,3.83,52.5,345,51.3,5.78,1.549
rr22,ADA+BNB+SNX,0.6,2,93.4,6.4,1.746,3.83,52.5,345,64.0,6.92,1.542
rr22,ADA+BNB+SNX,0.5,3,83.9,5.36,1.813,4.01,53.4,358,53.9,6.88,1.542
rr22,ADA+BNB+TON,0.5,2,90.5,5.37,1.877,4.41,54.6,361,37.5,7.54,1.468
rr22,ADA+BNB+XRP,0.5,2,67.1,6.87,1.673,3.5,51.9,345,36.4,6.82,1.471
rr22,ADA+BNB+XRP,0.5,3,69.7,7.36,1.671,3.44,51.8,357,36.8,6.89,1.461
rr22,ADA+DOGE+ETH,0.5,2,77.6,7.44,1.852,4.13,53.3,321,40.8,7.23,1.539
