pairs,risk_pct,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_trades,is_annual,is_dd,is_pf,passes
1000PEPE+BNB+BTC,0.55,60.7,10.53,1.42,2.48,337,31.8,20.48,1.32,no
1000PEPE+BNB+BTC,0.6,67.4,11.44,1.41,2.48,337,34.9,22.16,1.32,no
1000PEPE+BNB+BTC,0.65,74.4,12.33,1.41,2.48,337,38.1,23.81,1.32,no
1000PEPE+BNB+BTC,0.7,81.6,13.23,1.40,2.48,337,41.4,25.44,1.32,no
1000PEPE+BNB+BTC,0.75,89.2,14.11,1.40,2.48,337,44.6,27.03,1.32,no
1000PEPE+BNB+DOGE,0.45,68.7,10.7,1.61,2.98,352,38.2,10.27,1.48,no
1000PEPE+BNB+DOGE,0.5,78.3,11.82,1.60,2.98,352,43.0,11.36,1.47,no
1000PEPE+BNB+DOGE,0.55,88.5,12.93,1.59,2.97,352,48.0,12.43,1.47,no
1000PEPE+BNB+DOGE,0.6,99.2,14.03,1.59,2.97,352,53.1,13.49,1.47,no
1000PEPE+BNB+DOGE,0.65,110.4,15.11,1.58,2.97,352,58.4,14.54,1.46,no
1000PEPE+BNB+DOGE,0.7,122.1,16.19,1.58,2.97,352,63.8,15.58,1.46,no
1000PEPE+BNB+DOGE,0.75,134.4,17.25,1.57,2.97,352,69.3,16.6,1.46,no
1000PEPE+BNB+ENS,0.45,85.9,10.2,1.68,3.39,374,41.0,15.98,1.48,no
1000PEPE+BNB+ENS,0.5,98.8,11.28,1.68,3.38,374,46.3,17.62,1.48,no
1000PEPE+BNB+ENS,0.55,112.4,12.35,1.67,3.38,374,51.7,19.23,1.48,no
1000PEPE+BNB+ENS,0.6,126.8,13.4,1.66,3.38,374,57.3,20.82,1.47,no
1000PEPE+BNB+ENS,0.65,142.2,14.45,1.66,3.38,374,63.1,22.38,1.47,no
1000PEPE+BNB+ENS,0.7,158.4,15.49,1.65,3.38,374,69.0,23.92,1.47,no
1000PEPE+BNB+ENS,0.75,175.7,16.52,1.64,3.38,374,75.1,25.44,1.46,no
1000PEPE+BNB+ETH,0.45,75.8,8.99,1.74,3.31,333,38.4,10.46,1.50,no
1000PEPE+BNB+ETH,0.5,86.8,9.94,1.73,3.31,333,43.3,11.57,1.50,no
1000PEPE+BNB+ETH,0.55,98.4,10.88,1.73,3.31,333,48.3,12.67,1.50,no
1000PEPE+BNB+ETH,0.6,110.7,11.82,1.73,3.31,333,53.5,13.76,1.50,no
1000PEPE+BNB+ETH,0.65,123.6,12.74,1.73,3.31,333,58.8,14.84,1.49,no
1000PEPE+BNB+ETH,0.7,137.2,13.66,1.72,3.31,333,64.3,15.91,1.49,no
1000PEPE+BNB+ETH,0.75,151.7,14.56,1.72,3.31,333,69.9,16.97,1.49,no
1000PEPE+BNB+HBAR,0.45,50.6,13.07,1.47,2.65,339,42.7,9.73,1.47,no
1000PEPE+BNB+HBAR,0.5,57.3,14.42,1.47,2.65,339,48.2,10.78,1.46,no
1000PEPE+BNB+HBAR,0.55,64.3,15.76,1.46,2.65,339,53.9,11.82,1.46,no
1000PEPE+BNB+HBAR,0.6,71.6,17.09,1.46,2.65,339,59.8,12.86,1.46,no
1000PEPE+BNB+HBAR,0.65,79.1,18.39,1.45,2.65,339,65.8,13.89,1.45,no
1000PEPE+BNB+HBAR,0.7,86.8,19.68,1.45,2.65,339,72.0,14.92,1.45,no
1000PEPE+BNB+HBAR,0.75,94.9,20.95,1.44,2.65,339,78.5,15.94,1.45,no
1000PEPE+BNB+LTC,0.45,77.0,8.4,1.67,3.25,359,37.8,10.73,1.43,no
1000PEPE+BNB+LTC,0.5,88.2,9.3,1.66,3.25,359,42.6,11.89,1.43,no
1000PEPE+BNB+LTC,0.55,100.0,10.18,1.66,3.25,359,47.5,13.04,1.42,no
1000PEPE+BNB+LTC,0.6,112.5,11.06,1.65,3.25,359,52.5,14.18,1.42,no
1000PEPE+BNB+LTC,0.65,125.7,11.93,1.65,3.25,359,57.7,15.32,1.42,no
1000PEPE+BNB+LTC,0.7,139.7,12.79,1.65,3.25,359,63.0,16.45,1.41,no
1000PEPE+BNB+LTC,0.75,154.3,13.65,1.64,3.25,359,68.4,17.58,1.41,no
1000PEPE+BNB+SNX,0.45,77.1,8.71,1.71,3.41,343,50.1,12.26,1.52,no
1000PEPE+BNB+SNX,0.5,88.4,9.64,1.70,3.41,343,56.8,13.54,1.51,no
1000PEPE+BNB+SNX,0.55,100.3,10.55,1.70,3.41,343,63.8,14.81,1.50,no
1000PEPE+BNB+SNX,0.6,112.8,11.46,1.69,3.41,343,71.0,16.06,1.50,no
1000PEPE+BNB+SNX,0.65,126.1,12.36,1.69,3.41,343,78.4,17.29,1.49,no
1000PEPE+BNB+SNX,0.7,140.1,13.26,1.69,3.41,343,86.2,18.51,1.49,no
1000PEPE+BNB+SNX,0.75,154.9,14.14,1.68,3.41,343,94.2,19.72,1.48,no
1000PEPE+BNB+TON,0.45,75.7,5.85,1.70,3.48,347,40.9,10.28,1.52,no
1000PEPE+BNB+TON,0.5,86.8,6.49,1.69,3.48,347,46.1,11.39,1.52,no
1000PEPE+BNB+TON,0.55,98.5,7.13,1.69,3.48,347,51.6,12.49,1.51,no
1000PEPE+BNB+TON,0.6,110.8,7.77,1.69,3.48,347,57.2,13.59,1.51,no
1000PEPE+BNB+TON,0.65,123.9,8.4,1.69,3.48,347,63.0,14.68,1.50,no
1000PEPE+BNB+TON,0.7,137.6,9.03,1.68,3.48,347,68.9,15.77,1.50,no
1000PEPE+BNB+TON,0.75,152.2,9.66,1.68,3.49,347,75.0,16.85,1.50,no
1000PEPE+BNB+VET,0.45,59.0,9.67,1.53,2.76,370,40.1,13.85,1.47,no
1000PEPE+BNB+VET,0.5,67.0,10.69,1.53,2.76,370,45.3,15.31,1.47,no
1000PEPE+BNB+VET,0.55,75.5,11.7,1.53,2.76,370,50.5,16.74,1.47,no
1000PEPE+BNB+VET,0.6,84.2,12.71,1.52,2.76,370,56.0,18.16,1.47,no
1000PEPE+BNB+VET,0.65,93.4,13.7,1.52,2.76,370,61.6,19.56,1.46,no
1000PEPE+BNB+VET,0.7,102.9,14.68,1.52,2.76,370,67.3,20.94,1.46,no
1000PEPE+BNB+VET,0.75,112.8,15.65,1.52,2.76,370,73.2,22.3,1.46,no
1000PEPE+BNB+WLD,0.45,68.4,8.04,1.62,3.19,354,32.7,13.28,1.40,no
1000PEPE+BNB+WLD,0.5,78.1,8.9,1.62,3.19,354,36.8,14.68,1.39,no
1000PEPE+BNB+WLD,0.55,88.3,9.75,1.62,3.19,354,40.9,16.07,1.39,no
1000PEPE+BNB+WLD,0.6,99.0,10.59,1.61,3.19,354,45.1,17.44,1.39,no
1000PEPE+BNB+WLD,0.65,110.3,11.43,1.61,3.19,354,49.4,18.8,1.38,no
1000PEPE+BNB+WLD,0.7,122.1,12.26,1.61,3.19,354,53.8,20.14,1.38,no
1000PEPE+BNB+WLD,0.75,134.5,13.08,1.60,3.19,354,58.3,21.47,1.38,no
1000PEPE+BNB+XRP,0.45,67.8,9.72,1.61,3.04,343,32.5,12.19,1.43,no
1000PEPE+BNB+XRP,0.5,77.3,10.75,1.61,3.04,343,36.6,13.49,1.42,no
1000PEPE+BNB+XRP,0.55,87.4,11.77,1.60,3.04,343,40.7,14.77,1.42,no
1000PEPE+BNB+XRP,0.6,98.0,12.78,1.60,3.04,343,45.0,16.04,1.42,no
1000PEPE+BNB+XRP,0.65,109.0,13.77,1.59,3.04,343,49.3,17.3,1.42,no
1000PEPE+BNB+XRP,0.7,120.6,14.76,1.59,3.04,343,53.7,18.55,1.41,no
1000PEPE+BNB+XRP,0.75,132.8,15.74,1.58,3.04,343,58.2,19.78,1.41,no
1000PEPE+BTC+DOGE,0.45,51.1,6.78,1.46,2.57,336,29.6,14.31,1.38,no
1000PEPE+BTC+DOGE,0.5,57.9,7.51,1.45,2.57,336,33.2,15.81,1.37,no
1000PEPE+BTC+DOGE,0.55,64.9,8.24,1.45,2.57,336,36.9,17.28,1.37,no
1000PEPE+BTC+DOGE,0.6,72.2,8.96,1.44,2.57,336,40.7,18.73,1.37,no
1000PEPE+BTC+DOGE,0.65,79.8,9.68,1.43,2.57,336,44.5,20.16,1.37,no
1000PEPE+BTC+DOGE,0.7,87.6,10.39,1.43,2.57,336,48.4,21.58,1.36,no
1000PEPE+BTC+DOGE,0.75,95.9,11.1,1.42,2.58,336,52.4,22.97,1.36,no
1000PEPE+BTC+ENS,0.45,66.3,8.0,1.54,2.91,358,32.4,19.31,1.39,no
1000PEPE+BTC+ENS,0.5,75.6,8.86,1.53,2.91,358,36.4,21.24,1.38,no
1000PEPE+BTC+ENS,0.55,85.4,9.71,1.52,2.91,358,40.6,23.12,1.38,no
1000PEPE+BTC+ENS,0.6,95.6,10.56,1.51,2.91,358,44.8,24.97,1.38,no
1000PEPE+BTC+ENS,0.65,106.3,11.4,1.51,2.91,358,49.1,26.78,1.38,no
1000PEPE+BTC+ENS,0.7,117.5,12.24,1.50,2.91,358,53.5,28.55,1.37,no
1000PEPE+BTC+ENS,0.75,129.4,13.07,1.50,2.91,358,57.9,30.29,1.37,no
1000PEPE+BTC+ETH,0.45,57.2,6.58,1.57,2.78,317,29.9,15.76,1.40,no
1000PEPE+BTC+ETH,0.5,65.0,7.29,1.56,2.78,317,33.5,17.37,1.39,no
1000PEPE+BTC+ETH,0.55,73.2,7.99,1.56,2.78,317,37.3,18.95,1.39,no
1000PEPE+BTC+ETH,0.6,81.7,8.68,1.55,2.78,317,41.1,20.49,1.39,no
1000PEPE+BTC+ETH,0.65,90.5,9.38,1.55,2.78,317,45.0,22.02,1.39,no
1000PEPE+BTC+ETH,0.7,99.8,10.07,1.55,2.78,317,49.0,23.51,1.39,no
1000PEPE+BTC+ETH,0.75,109.5,10.75,1.54,2.78,317,53.0,24.98,1.38,no
1000PEPE+BTC+HBAR,0.45,34.8,8.69,1.33,2.1,323,34.0,18.91,1.38,no
1000PEPE+BTC+HBAR,0.5,39.1,9.62,1.32,2.1,323,38.3,20.81,1.38,no
1000PEPE+BTC+HBAR,0.55,43.6,10.55,1.32,2.1,323,42.6,22.68,1.37,no
1000PEPE+BTC+HBAR,0.6,48.1,11.47,1.32,2.09,323,47.0,24.5,1.37,no
1000PEPE+BTC+HBAR,0.65,52.8,12.38,1.31,2.09,323,51.6,26.29,1.37,no
1000PEPE+BTC+HBAR,0.7,57.6,13.29,1.31,2.1,323,56.2,28.05,1.36,no
1000PEPE+BTC+HBAR,0.75,62.6,14.19,1.30,2.1,323,61.0,29.77,1.36,no
1000PEPE+BTC+LTC,0.45,58.7,7.8,1.51,2.88,343,29.3,16.83,1.34,no
1000PEPE+BTC+LTC,0.5,66.8,8.64,1.51,2.88,343,32.9,18.53,1.34,no
1000PEPE+BTC+LTC,0.55,75.2,9.48,1.50,2.88,343,36.5,20.21,1.33,no
1000PEPE+BTC+LTC,0.6,84.0,10.32,1.50,2.88,343,40.2,21.85,1.33,no
1000PEPE+BTC+LTC,0.65,93.1,11.15,1.49,2.88,343,44.0,23.46,1.33,no
1000PEPE+BTC+LTC,0.7,102.8,11.98,1.49,2.88,343,47.9,25.04,1.33,no
1000PEPE+BTC+LTC,0.75,112.9,12.8,1.48,2.89,343,51.8,26.59,1.32,no
1000PEPE+BTC+SNX,0.45,58.5,7.73,1.54,2.93,327,40.6,19.36,1.43,no
1000PEPE+BTC+SNX,0.5,66.6,8.56,1.54,2.93,327,45.9,21.31,1.42,no
1000PEPE+BTC+SNX,0.55,75.0,9.38,1.53,2.93,327,51.3,23.21,1.42,no
1000PEPE+BTC+SNX,0.6,83.7,10.2,1.53,2.93,327,56.9,25.07,1.41,no
1000PEPE+BTC+SNX,0.65,92.8,11.01,1.52,2.93,327,62.6,26.9,1.41,no
1000PEPE+BTC+SNX,0.7,102.4,11.81,1.51,2.93,327,68.5,28.68,1.40,no
1000PEPE+BTC+SNX,0.75,112.5,12.61,1.51,2.94,327,74.5,30.43,1.40,no
1000PEPE+BTC+TON,0.45,57.2,6.79,1.54,3.0,331,32.1,14.72,1.42,no
1000PEPE+BTC+TON,0.5,65.0,7.52,1.53,3.0,331,36.1,16.26,1.41,no
1000PEPE+BTC+TON,0.55,73.2,8.25,1.53,3.0,331,40.2,17.77,1.41,no
1000PEPE+BTC+TON,0.6,81.8,8.98,1.52,3.0,331,44.4,19.26,1.41,no
1000PEPE+BTC+TON,0.65,90.7,9.7,1.52,3.0,331,48.7,20.73,1.40,no
1000PEPE+BTC+TON,0.7,100.0,10.42,1.52,3.0,331,53.1,22.18,1.40,no
1000PEPE+BTC+TON,0.75,109.8,11.13,1.51,3.0,331,57.6,23.61,1.40,no
1000PEPE+BTC+VET,0.45,42.3,8.22,1.39,2.31,354,31.3,22.04,1.38,no
1000PEPE+BTC+VET,0.5,47.8,9.1,1.38,2.31,354,35.2,24.2,1.38,no
1000PEPE+BTC+VET,0.55,53.4,9.97,1.38,2.31,354,39.1,26.29,1.37,no
1000PEPE+BTC+VET,0.6,59.1,10.84,1.38,2.31,354,43.2,28.34,1.37,no
1000PEPE+BTC+VET,0.65,65.1,11.7,1.38,2.31,354,47.3,30.33,1.37,no
1000PEPE+BTC+VET,0.7,71.2,12.55,1.37,2.31,354,51.5,32.27,1.37,no
1000PEPE+BTC+VET,0.75,77.6,13.4,1.37,2.31,354,55.8,34.16,1.36,no
1000PEPE+BTC+WLD,0.45,50.8,5.5,1.47,2.77,338,24.5,19.47,1.30,no
1000PEPE+BTC+WLD,0.5,57.6,6.1,1.47,2.77,338,27.4,21.42,1.30,no
1000PEPE+BTC+WLD,0.55,64.7,6.7,1.46,2.77,338,30.3,23.33,1.30,no
1000PEPE+BTC+WLD,0.6,72.0,7.3,1.46,2.77,338,33.3,25.2,1.30,no
1000PEPE+BTC+WLD,0.65,79.6,7.89,1.45,2.77,338,36.4,27.03,1.29,no
1000PEPE+BTC+WLD,0.7,87.5,8.49,1.45,2.77,338,39.5,28.82,1.29,no
1000PEPE+BTC+WLD,0.75,95.9,9.08,1.45,2.77,338,42.6,30.58,1.29,no
1000PEPE+BTC+XRP,0.45,50.3,6.33,1.47,2.66,327,24.3,19.55,1.32,no
1000PEPE+BTC+XRP,0.5,57.0,7.02,1.46,2.66,327,27.2,21.5,1.32,no
1000PEPE+BTC+XRP,0.55,63.9,7.7,1.46,2.66,327,30.1,23.41,1.32,no
1000PEPE+BTC+XRP,0.6,71.1,8.38,1.45,2.66,327,33.1,25.28,1.32,no
1000PEPE+BTC+XRP,0.65,78.6,9.05,1.44,2.66,327,36.1,27.11,1.31,no
1000PEPE+BTC+XRP,0.7,86.4,9.72,1.44,2.66,327,39.2,28.9,1.31,no
1000PEPE+BTC+XRP,0.75,94.6,10.39,1.43,2.67,327,42.2,30.65,1.31,no
1000PEPE+DOGE+ENS,0.45,90.0,8.81,1.73,3.36,373,45.6,10.73,1.53,no
1000PEPE+DOGE+ENS,0.5,103.5,9.76,1.72,3.36,373,51.6,11.86,1.53,no
1000PEPE+DOGE+ENS,0.55,118.0,10.7,1.71,3.36,373,57.8,12.98,1.52,no
1000PEPE+DOGE+ENS,0.6,133.3,11.63,1.70,3.36,373,64.2,14.08,1.52,no
1000PEPE+DOGE+ENS,0.65,149.7,12.56,1.69,3.36,373,70.9,15.18,1.51,no
1000PEPE+DOGE+ENS,0.7,167.0,13.48,1.69,3.36,373,77.7,16.26,1.51,no
1000PEPE+DOGE+ENS,0.75,185.4,14.4,1.68,3.36,373,84.8,17.33,1.50,no
1000PEPE+DOGE+ETH,0.45,79.6,6.54,1.79,3.37,332,42.8,10.79,1.56,no
1000PEPE+DOGE+ETH,0.5,91.3,7.24,1.78,3.37,332,48.4,11.93,1.55,no
1000PEPE+DOGE+ETH,0.55,103.7,7.94,1.78,3.37,332,54.2,13.05,1.55,no
1000PEPE+DOGE+ETH,0.6,116.8,8.64,1.77,3.37,332,60.1,14.16,1.55,no
1000PEPE+DOGE+ETH,0.65,130.6,9.33,1.77,3.37,332,66.3,15.26,1.54,no
1000PEPE+DOGE+ETH,0.7,145.2,10.01,1.76,3.37,332,72.6,16.35,1.54,no
1000PEPE+DOGE+ETH,0.75,160.7,10.69,1.76,3.37,332,79.1,17.42,1.53,no
1000PEPE+DOGE+HBAR,0.45,54.0,9.53,1.51,2.8,338,47.2,7.43,1.51,no
1000PEPE+DOGE+HBAR,0.5,61.3,10.55,1.50,2.8,338,53.5,8.23,1.51,no
1000PEPE+DOGE+HBAR,0.55,68.8,11.55,1.50,2.8,338,60.0,9.03,1.51,no
1000PEPE+DOGE+HBAR,0.6,76.7,12.55,1.49,2.8,338,66.7,9.82,1.50,no
1000PEPE+DOGE+HBAR,0.65,84.9,13.54,1.49,2.8,338,73.7,10.61,1.50,no
1000PEPE+DOGE+HBAR,0.7,93.4,14.52,1.48,2.8,338,80.8,11.39,1.49,no
1000PEPE+DOGE+HBAR,0.75,102.3,15.49,1.48,2.8,338,88.3,12.17,1.49,no
1000PEPE+DOGE+LTC,0.45,81.0,6.82,1.71,3.44,358,42.3,9.91,1.48,no
1000PEPE+DOGE+LTC,0.5,92.9,7.56,1.70,3.44,358,47.8,10.96,1.47,no
1000PEPE+DOGE+LTC,0.55,105.5,8.29,1.70,3.44,358,53.4,11.99,1.47,no
1000PEPE+DOGE+LTC,0.6,118.9,9.03,1.69,3.44,358,59.3,13.02,1.46,no
1000PEPE+DOGE+LTC,0.65,133.1,9.76,1.69,3.43,358,65.3,14.03,1.46,no
1000PEPE+DOGE+LTC,0.7,148.1,10.48,1.68,3.43,358,71.5,15.03,1.45,no
1000PEPE+DOGE+LTC,0.75,163.9,11.21,1.67,3.43,358,77.9,16.03,1.45,no
1000PEPE+DOGE+SNX,0.45,80.9,8.87,1.76,3.42,342,54.8,10.46,1.56,no
1000PEPE+DOGE+SNX,0.5,92.8,9.82,1.75,3.42,342,62.3,11.55,1.55,no
1000PEPE+DOGE+SNX,0.55,105.5,10.75,1.74,3.42,342,70.0,12.64,1.54,no
1000PEPE+DOGE+SNX,0.6,118.8,11.68,1.74,3.42,342,78.2,13.71,1.54,no
1000PEPE+DOGE+SNX,0.65,133.0,12.6,1.73,3.42,342,86.6,14.77,1.53,no
1000PEPE+DOGE+SNX,0.7,147.9,13.51,1.73,3.42,342,95.4,15.82,1.52,no
1000PEPE+DOGE+SNX,0.75,163.7,14.41,1.72,3.42,342,104.5,16.85,1.52,no
1000PEPE+DOGE+TON,0.45,79.5,6.56,1.74,3.65,346,45.4,7.35,1.58,no
1000PEPE+DOGE+TON,0.5,91.2,7.27,1.74,3.65,346,51.4,8.14,1.57,no
1000PEPE+DOGE+TON,0.55,103.6,7.97,1.73,3.65,346,57.6,8.92,1.56,no
1000PEPE+DOGE+TON,0.6,116.8,8.67,1.73,3.65,346,64.0,9.7,1.56,no
1000PEPE+DOGE+TON,0.65,130.7,9.36,1.73,3.65,346,70.7,10.48,1.55,no
1000PEPE+DOGE+TON,0.7,145.4,10.05,1.72,3.65,346,77.5,11.25,1.55,no
1000PEPE+DOGE+TON,0.75,160.9,10.74,1.72,3.65,346,84.6,12.02,1.54,no
1000PEPE+DOGE+VET,0.45,62.4,8.93,1.57,2.79,369,44.5,10.93,1.52,no
1000PEPE+DOGE+VET,0.5,71.1,9.88,1.56,2.79,369,50.4,12.1,1.52,no
1000PEPE+DOGE+VET,0.55,80.1,10.82,1.56,2.79,369,56.4,13.27,1.52,no
1000PEPE+DOGE+VET,0.6,89.5,11.75,1.56,2.79,369,62.6,14.43,1.51,no
1000PEPE+DOGE+VET,0.65,99.3,12.67,1.55,2.79,369,69.1,15.58,1.51,no
1000PEPE+DOGE+VET,0.7,109.6,13.58,1.55,2.79,369,75.8,16.72,1.51,no
1000PEPE+DOGE+VET,0.75,120.3,14.49,1.55,2.79,369,82.6,17.85,1.50,no
1000PEPE+DOGE+WLD,0.45,72.1,6.8,1.67,3.25,353,36.9,12.68,1.45,no
1000PEPE+DOGE+WLD,0.5,82.4,7.53,1.66,3.25,353,41.6,13.99,1.44,no
1000PEPE+DOGE+WLD,0.55,93.3,8.25,1.66,3.25,353,46.4,15.29,1.44,no
1000PEPE+DOGE+WLD,0.6,104.8,8.97,1.66,3.25,353,51.4,16.58,1.43,no
1000PEPE+DOGE+WLD,0.65,116.9,9.68,1.65,3.25,353,56.4,17.84,1.43,no
1000PEPE+DOGE+WLD,0.7,129.6,10.39,1.65,3.25,353,61.6,19.09,1.42,no
1000PEPE+DOGE+WLD,0.75,143.0,11.09,1.64,3.25,353,67.0,20.33,1.42,no
1000PEPE+DOGE+XRP,0.45,71.4,6.57,1.66,3.12,342,36.7,10.1,1.48,no
1000PEPE+DOGE+XRP,0.5,81.6,7.28,1.65,3.12,342,41.4,11.17,1.48,no
1000PEPE+DOGE+XRP,0.55,92.3,7.99,1.65,3.12,342,46.2,12.22,1.47,no
1000PEPE+DOGE+XRP,0.6,103.6,8.69,1.64,3.12,342,51.1,13.26,1.47,no
1000PEPE+DOGE+XRP,0.65,115.5,9.39,1.63,3.12,342,56.2,14.3,1.47,no
1000PEPE+DOGE+XRP,0.7,128.0,10.08,1.62,3.12,342,61.4,15.32,1.46,no
1000PEPE+DOGE+XRP,0.75,141.0,10.77,1.62,3.12,342,66.7,16.33,1.46,no
1000PEPE+ENS+ETH,0.45,97.9,10.79,1.87,3.73,354,45.8,12.87,1.56,no
1000PEPE+ENS+ETH,0.5,113.0,11.93,1.86,3.73,354,51.9,14.21,1.56,no
1000PEPE+ENS+ETH,0.55,129.2,13.05,1.86,3.73,354,58.1,15.53,1.55,no
1000PEPE+ENS+ETH,0.6,146.5,14.16,1.85,3.73,354,64.6,16.83,1.55,no
1000PEPE+ENS+ETH,0.65,165.1,15.26,1.85,3.73,354,71.3,18.12,1.54,no
1000PEPE+ENS+ETH,0.7,184.9,16.34,1.84,3.73,354,78.2,19.38,1.54,no
1000PEPE+ENS+ETH,0.75,206.0,17.42,1.84,3.73,354,85.4,20.63,1.53,no
1000PEPE+ENS+HBAR,0.45,69.6,8.55,1.59,3.1,360,50.4,13.33,1.52,no
1000PEPE+ENS+HBAR,0.5,79.5,9.46,1.58,3.1,360,57.1,14.72,1.51,no
1000PEPE+ENS+HBAR,0.55,89.9,10.37,1.58,3.1,360,64.1,16.11,1.51,no
1000PEPE+ENS+HBAR,0.6,100.9,11.27,1.57,3.1,360,71.4,17.47,1.50,no
1000PEPE+ENS+HBAR,0.65,112.4,12.16,1.56,3.1,360,78.9,18.82,1.50,no
1000PEPE+ENS+HBAR,0.7,124.5,13.05,1.56,3.1,360,86.8,20.15,1.49,no
1000PEPE+ENS+HBAR,0.75,137.2,13.93,1.55,3.1,360,94.9,21.47,1.49,no
1000PEPE+ENS+LTC,0.45,99.4,9.34,1.79,3.84,380,45.2,14.76,1.48,no
1000PEPE+ENS+LTC,0.5,114.8,10.33,1.78,3.84,380,51.1,16.29,1.47,no
1000PEPE+ENS+LTC,0.55,131.4,11.32,1.77,3.84,380,57.3,17.8,1.47,no
1000PEPE+ENS+LTC,0.6,149.1,12.3,1.77,3.84,380,63.6,19.29,1.46,no
1000PEPE+ENS+LTC,0.65,168.1,13.27,1.76,3.84,380,70.2,20.76,1.46,no
1000PEPE+ENS+LTC,0.7,188.4,14.23,1.75,3.84,380,76.9,22.21,1.45,no
1000PEPE+ENS+LTC,0.75,210.1,15.18,1.75,3.84,380,83.9,23.64,1.45,no
1000PEPE+ENS+SNX,0.45,99.5,7.6,1.84,3.74,364,58.0,14.34,1.56,no
1000PEPE+ENS+SNX,0.5,114.9,8.42,1.83,3.74,364,66.0,15.82,1.55,no
1000PEPE+ENS+SNX,0.55,131.4,9.23,1.82,3.74,364,74.3,17.27,1.54,no
1000PEPE+ENS+SNX,0.6,149.2,10.03,1.82,3.74,364,83.0,18.71,1.53,no
1000PEPE+ENS+SNX,0.65,168.1,10.84,1.81,3.74,364,92.2,20.12,1.53,no
1000PEPE+ENS+SNX,0.7,188.4,11.63,1.80,3.74,364,101.7,21.51,1.52,no
1000PEPE+ENS+SNX,0.75,210.1,12.42,1.80,3.74,364,111.6,22.88,1.51,no
1000PEPE+ENS+TON,0.45,97.8,7.99,1.82,4.06,368,48.4,13.55,1.58,no
1000PEPE+ENS+TON,0.5,113.0,8.84,1.82,4.06,368,54.8,14.97,1.57,no
1000PEPE+ENS+TON,0.55,129.3,9.69,1.81,4.06,368,61.5,16.38,1.56,no
1000PEPE+ENS+TON,0.6,146.7,10.52,1.81,4.06,368,68.5,17.78,1.56,no
1000PEPE+ENS+TON,0.65,165.3,11.35,1.80,4.06,368,75.7,19.15,1.55,no
1000PEPE+ENS+TON,0.7,185.3,12.17,1.80,4.06,368,83.2,20.51,1.54,no
1000PEPE+ENS+TON,0.75,206.6,12.98,1.79,4.05,368,90.9,21.86,1.53,no
1000PEPE+ENS+VET,0.45,79.0,8.06,1.65,3.15,391,47.4,18.01,1.53,no
1000PEPE+ENS+VET,0.5,90.5,8.93,1.65,3.15,391,53.7,19.83,1.52,no
1000PEPE+ENS+VET,0.55,102.7,9.8,1.64,3.15,391,60.2,21.61,1.52,no
1000PEPE+ENS+VET,0.6,115.5,10.66,1.64,3.15,391,66.9,23.36,1.51,no
1000PEPE+ENS+VET,0.65,129.1,11.52,1.64,3.15,391,73.9,25.07,1.51,no
1000PEPE+ENS+VET,0.7,143.4,12.38,1.63,3.15,391,81.1,26.75,1.50,no
1000PEPE+ENS+VET,0.75,158.6,13.23,1.63,3.15,391,88.5,28.4,1.50,no
1000PEPE+ENS+WLD,0.45,89.5,9.9,1.75,3.62,375,39.7,17.34,1.45,no
1000PEPE+ENS+WLD,0.5,103.0,10.95,1.74,3.62,375,44.8,19.1,1.45,no
1000PEPE+ENS+WLD,0.55,117.4,11.99,1.74,3.62,375,50.0,20.83,1.44,no
1000PEPE+ENS+WLD,0.6,132.8,13.02,1.73,3.62,375,55.4,22.54,1.44,no
1000PEPE+ENS+WLD,0.65,149.1,14.05,1.73,3.62,375,61.0,24.21,1.43,no
1000PEPE+ENS+WLD,0.7,166.4,15.06,1.72,3.62,375,66.7,25.85,1.43,no
1000PEPE+ENS+WLD,0.75,184.9,16.06,1.72,3.62,375,72.5,27.46,1.42,no
1000PEPE+ENS+XRP,0.45,89.0,10.77,1.74,3.54,364,39.6,15.92,1.49,no
1000PEPE+ENS+XRP,0.5,102.5,11.9,1.73,3.54,364,44.7,17.54,1.48,no
1000PEPE+ENS+XRP,0.55,116.8,13.02,1.72,3.54,364,50.0,19.14,1.48,no
1000PEPE+ENS+XRP,0.6,132.0,14.13,1.72,3.54,364,55.3,20.71,1.47,no
1000PEPE+ENS+XRP,0.65,148.2,15.22,1.71,3.54,364,60.9,22.25,1.47,no
1000PEPE+ENS+XRP,0.7,165.4,16.31,1.70,3.54,364,66.6,23.76,1.47,no
1000PEPE+ENS+XRP,0.75,183.7,17.38,1.69,3.54,364,72.5,25.25,1.46,no
1000PEPE+ETH+HBAR,0.45,60.4,6.3,1.63,3.13,319,47.5,6.82,1.54,no
1000PEPE+ETH+HBAR,0.5,68.7,6.99,1.63,3.13,319,53.8,7.58,1.54,no
1000PEPE+ETH+HBAR,0.55,77.5,7.67,1.62,3.13,319,60.3,8.34,1.53,no
1000PEPE+ETH+HBAR,0.6,86.7,8.35,1.62,3.13,319,67.1,9.1,1.53,no
1000PEPE+ETH+HBAR,0.65,96.2,9.03,1.62,3.13,319,74.1,9.86,1.52,no
1000PEPE+ETH+HBAR,0.7,106.3,9.7,1.61,3.13,319,81.4,10.62,1.52,no
1000PEPE+ETH+HBAR,0.75,116.7,10.38,1.61,3.13,319,88.9,11.38,1.51,no
1000PEPE+ETH+LTC,0.45,88.4,8.07,1.86,3.79,339,42.4,11.63,1.50,no
