label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20f5,1000PEPE+SNX+TON+LTC+ETH,0.6,2,187.6,7.93,1.889,5.64,55.5,523,106.6,7.05,1.620
rr20f5,1000PEPE+SNX+TON+LTC+ETH,0.5,4,187.0,6.24,1.920,5.92,56.2,593,86.8,7.56,1.562
rr20f5,1000PEPE+SNX+TON+LTC+VET,0.5,2,155.4,7.09,1.898,5.57,55.5,550,88.4,5.81,1.599
rr20f5,1000PEPE+SNX+TON+ETH+DOGE,0.5,2,142.9,6.94,1.940,5.57,55.9,499,76.6,6.82,1.593
rr20f5,1000PEPE+SNX+TON+ETH+DOGE,0.5,3,157.7,7.57,1.865,5.21,55.3,557,83.5,7.02,1.585
rr20f5,1000PEPE+SNX+TON+ETH+VET,0.5,2,144.7,5.55,1.907,5.5,55.4,525,92.5,5.35,1.646
rr20f5,1000PEPE+SNX+TON+ETH+VET,0.6,2,191.6,6.63,1.908,5.5,55.4,525,118.8,6.39,1.634
rr20f5,1000PEPE+SNX+TON+ETH+VET,0.7,2,247.0,7.7,1.909,5.5,55.4,525,148.3,7.42,1.623
rr20f5,1000PEPE+SNX+TON+ETH+VET,0.5,3,164.8,7.08,1.902,5.38,55.0,584,91.3,6.07,1.589
rr20f5,1000PEPE+SNX+TON+DOGE+VET,0.5,2,143.0,6.69,1.856,5.37,54.7,534,85.4,5.91,1.588
rr20f5,1000PEPE+SNX+TON+DOGE+VET,0.6,2,189.0,7.98,1.853,5.36,54.7,534,109.1,7.06,1.579
rr20f5,1000PEPE+SNX+BCH+LTC+ETH,0.5,2,141.4,7.02,1.914,5.72,55.9,506,95.8,7.51,1.688
rr20f5,1000PEPE+SNX+BCH+LTC+ETH,0.5,3,154.1,7.27,1.841,5.52,55.5,555,102.1,7.83,1.668
rr20f5,1000PEPE+SNX+BCH+ETH+DOGE,0.5,2,134.9,7.67,1.924,5.38,55.9,485,92.9,5.72,1.711
rr20f5,1000PEPE+SNX+BCH+ETH+VET,0.5,2,133.5,5.98,1.884,5.37,55.1,510,97.5,7.72,1.669
rr20f5,1000PEPE+SNX+BCH+DOGE+VET,0.5,2,132.1,7.02,1.822,5.13,54.4,518,97.6,6.46,1.667
rr20f5,1000PEPE+SNX+LTC+ETH+VET,0.5,2,141.9,6.02,1.896,5.51,55.4,520,87.3,6.61,1.647
rr20f5,1000PEPE+SNX+LTC+ETH+VET,0.6,2,187.6,7.18,1.895,5.51,55.4,520,111.7,7.9,1.641
rr20f5,1000PEPE+BNB+TON+BCH+ETH,0.5,2,155.3,5.17,1.971,5.67,57.2,526,63.9,7.05,1.525
rr20f5,1000PEPE+BNB+TON+BCH+ETH,0.5,3,168.6,5.17,1.902,5.45,56.8,572,73.7,6.83,1.571
rr20f5,1000PEPE+BNB+TON+BCH+ETH,0.5,4,178.4,5.17,1.916,5.49,57.1,583,70.8,7.66,1.533
rr20f5,1000PEPE+BNB+TON+BCH+DOGE,0.5,3,177.3,6.89,1.883,5.41,56.9,584,67.6,7.03,1.508
rr20f5,1000PEPE+BNB+TON+BCH+DOGE,0.5,4,183.4,6.89,1.873,5.34,56.8,599,68.3,7.69,1.507
rr20f5,1000PEPE+BNB+TON+BCH+VET,0.5,2,166.0,5.3,1.928,5.86,56.8,562,66.2,7.41,1.495
rr20f5,1000PEPE+BNB+TON+LTC+ETH,0.5,2,151.2,4.65,1.867,5.63,56.7,543,53.9,7.58,1.455
rr20f5,1000PEPE+BNB+TON+LTC+ETH,0.5,3,185.3,5.22,1.912,5.81,57.0,596,61.2,7.84,1.474
rr20f5,1000PEPE+BNB+TON+ETH+DOGE,0.5,2,138.9,5.61,1.867,5.18,56.5,520,53.9,6.94,1.492
rr20f5,1000PEPE+BNB+TON+ETH+VET,0.5,2,159.2,4.34,1.932,5.7,56.6,553,58.6,7.0,1.487
rr20f5,1000PEPE+BNB+TON+ETH+VET,0.5,3,184.2,5.88,1.932,5.57,56.5,609,64.0,7.57,1.479
rr20f5,1000PEPE+BNB+BCH+LTC+ETH,0.5,2,144.9,4.77,1.869,5.62,56.8,525,66.3,7.76,1.539
rr20f5,1000PEPE+BNB+BCH+ETH+DOGE,0.5,2,127.0,5.7,1.835,5.07,56.1,501,62.0,7.55,1.549
