label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr22t6,1000PEPE+ETH+LTC,0.5,3,87.0,6.81,1.704,4.2,50.6,413,53.5,6.19,1.541
rr22t6,1000PEPE+ETH+SNX,0.5,2,84.0,7.51,1.769,4.19,51.1,370,73.4,7.02,1.656
rr22t6,1000PEPE+ETH+SNX,0.5,3,88.6,7.51,1.760,4.15,50.9,391,77.3,7.68,1.658
rr22t6,1000PEPE+ETH+TON,0.5,2,94.0,4.15,1.834,4.5,52.2,389,52.0,5.18,1.565
rr22t6,1000PEPE+ETH+TON,0.6,2,120.8,4.97,1.833,4.49,52.2,389,65.0,6.19,1.555
rr22t6,1000PEPE+ETH+TON,0.7,2,151.2,5.77,1.831,4.49,52.2,389,78.9,7.18,1.546
rr22t6,1000PEPE+ETH+TON,0.5,3,97.6,4.69,1.803,4.36,51.8,411,53.1,5.18,1.563
rr22t6,1000PEPE+ETH+TON,0.6,3,125.7,5.6,1.801,4.36,51.8,411,66.4,6.19,1.553
rr22t6,1000PEPE+ETH+TON,0.7,3,157.5,6.51,1.800,4.36,51.8,411,80.6,7.18,1.544
rr22t6,1000PEPE+ETH+VET,0.5,2,88.7,7.14,1.795,4.07,50.9,403,54.4,6.29,1.563
rr22t6,1000PEPE+ETH+VET,0.5,3,95.5,6.39,1.784,4.12,50.8,429,56.1,7.3,1.559
rr22t6,1000PEPE+ETH+WLD,0.5,2,77.5,7.15,1.715,3.91,49.7,382,52.7,7.9,1.562
rr22t6,1000PEPE+HBAR+LTC,0.5,2,64.2,6.77,1.530,3.54,47.7,398,48.1,7.57,1.441
rr22t6,1000PEPE+HBAR+LTC,0.5,3,73.1,7.27,1.560,3.73,48.2,425,52.9,7.02,1.461
rr22t6,1000PEPE+HBAR+TON,0.5,2,82.4,5.92,1.680,4.13,49.9,405,49.5,6.92,1.458
rr22t6,1000PEPE+HBAR+TON,0.5,3,82.8,6.52,1.651,4.0,49.4,423,52.2,7.11,1.473
rr22t6,1000PEPE+HBAR+WLD,0.5,3,64.8,7.35,1.529,3.33,46.9,414,53.8,7.34,1.477
rr22t6,1000PEPE+LTC+TON,0.5,2,84.1,7.1,1.676,4.31,50.1,415,45.2,6.21,1.479
rr22t6,1000PEPE+LTC+TON,0.5,3,96.7,6.3,1.724,4.6,50.8,437,47.5,5.54,1.485
rr22t6,1000PEPE+LTC+TON,0.6,3,124.5,7.52,1.720,4.6,50.8,437,59.0,6.62,1.480
rr22t6,1000PEPE+LTC+VET,0.5,2,91.3,7.36,1.744,4.38,50.5,424,50.4,5.39,1.520
rr22t6,1000PEPE+LTC+WLD,0.5,2,74.2,6.26,1.627,3.86,48.8,400,44.1,6.71,1.468
rr22t6,1000PEPE+LTC+WLD,0.5,3,77.7,6.31,1.601,3.8,48.4,428,49.0,6.12,1.489
rr22t6,1000PEPE+LTC+WLD,0.6,3,98.8,7.52,1.595,3.79,48.4,428,60.9,7.31,1.486
rr22t6,1000PEPE+LTC+XRP,0.5,2,69.3,5.63,1.614,3.83,49.1,389,40.8,7.05,1.446
rr22t6,1000PEPE+LTC+XRP,0.5,3,71.7,6.74,1.590,3.65,48.7,411,42.9,7.57,1.446
rr22t6,1000PEPE+SNX+TON,0.5,2,98.4,5.63,1.813,4.8,51.6,401,71.3,6.12,1.621
rr22t6,1000PEPE+SNX+TON,0.6,2,126.9,6.72,1.808,4.79,51.6,401,90.3,7.3,1.605
rr22t6,1000PEPE+SNX+TON,0.5,3,98.1,6.61,1.776,4.58,51.1,415,70.2,5.88,1.601
rr22t6,1000PEPE+SNX+TON,0.6,3,126.5,7.88,1.771,4.58,51.1,415,88.8,7.02,1.586
rr22t6,1000PEPE+SNX+VET,0.5,2,96.2,7.79,1.800,4.27,50.9,411,77.0,7.35,1.664
rr22t6,1000PEPE+SNX+WLD,0.5,2,72.4,6.58,1.643,3.87,48.3,387,69.3,6.64,1.598
rr22t6,1000PEPE+SNX+WLD,0.6,2,91.8,7.85,1.637,3.87,48.3,387,87.7,7.93,1.586
rr22t6,1000PEPE+SNX+WLD,0.5,3,78.7,7.16,1.647,3.86,48.5,406,72.2,6.78,1.603
rr22t6,1000PEPE+TON+VET,0.5,2,106.2,5.38,1.875,4.77,51.9,428,50.7,6.8,1.522
rr22t6,1000PEPE+TON+VET,0.5,3,105.4,6.1,1.803,4.51,51.0,453,50.0,7.04,1.501
rr22t6,1000PEPE+TON+WLD,0.5,3,87.4,6.5,1.693,4.08,49.5,426,48.4,7.2,1.506
rr22t6,1000PEPE+TON+XRP,0.5,2,80.9,5.27,1.736,4.09,50.6,391,42.2,6.4,1.475
rr22t6,1000PEPE+TON+XRP,0.6,2,103.0,6.3,1.738,4.09,50.6,391,52.2,7.64,1.467
rr22t6,1000PEPE+TON+XRP,0.5,3,81.3,5.84,1.681,3.91,49.9,409,42.2,6.4,1.462
