label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr22f,1000PEPE+BCH+DOGE+VET,0.5,4,125.5,6.92,1.831,4.69,52.2,483,68.2,6.58,1.591
rr22f,1000PEPE+LTC+ETH+VET,0.5,2,117.6,5.92,1.868,5.0,52.9,448,53.7,6.65,1.515
rr22f,1000PEPE+LTC+ETH+VET,0.6,2,153.3,7.07,1.867,5.0,52.9,448,67.0,7.95,1.511
rr22f,1000PEPE+LTC+ETH+VET,0.5,3,137.5,7.09,1.890,5.03,53.2,487,59.3,7.4,1.511
rr22f,1000PEPE+ETH+DOGE+VET,0.5,2,98.5,7.05,1.803,4.41,51.7,422,53.0,7.62,1.530
rr22f,APT+SNX+BNB+TON,0.5,2,128.5,6.87,1.943,5.14,54.7,448,63.5,7.23,1.514
rr22f,APT+SNX+BNB+TON,0.5,3,159.1,7.55,2.027,5.41,55.7,481,63.4,7.23,1.489
rr22f,APT+SNX+BNB+TON,0.5,4,163.5,7.55,2.035,5.48,55.9,485,64.7,7.23,1.496
rr22f,APT+SNX+BNB+BCH,0.5,2,117.2,7.41,1.915,4.81,54.3,429,74.9,7.39,1.604
rr22f,APT+SNX+BNB+LTC,0.5,2,139.3,6.47,1.998,5.34,55.5,452,59.6,7.26,1.479
rr22f,APT+SNX+BNB+ETH,0.5,2,112.8,7.05,1.895,4.61,53.9,427,56.9,7.83,1.485
rr22f,APT+SNX+BNB+ETH,0.5,3,138.1,7.23,1.970,4.91,55.0,458,64.8,7.36,1.514
rr22f,APT+SNX+BNB+ETH,0.5,4,141.2,7.23,1.970,4.93,55.1,463,66.3,7.97,1.524
rr22f,APT+SNX+TON+BCH,0.5,2,128.3,7.28,1.998,5.31,54.5,424,83.3,7.44,1.654
rr22f,APT+SNX+TON+ETH,0.5,2,125.9,5.91,1.991,5.2,54.1,427,70.0,7.76,1.596
rr22f,APT+SNX+TON+ETH,0.5,3,145.3,5.91,2.035,5.31,54.7,457,72.3,7.47,1.571
rr22f,APT+SNX+TON+ETH,0.5,4,154.2,5.91,2.074,5.42,55.2,462,72.1,7.47,1.564
rr22f,APT+SNX+TON+DOGE,0.5,2,137.6,7.62,2.026,5.32,54.7,433,68.7,7.35,1.564
rr22f,APT+SNX+BCH+LTC,0.5,2,138.1,6.22,2.037,5.48,55.2,431,86.1,7.66,1.675
rr22f,APT+BNB+TON+VET,0.5,2,145.1,4.78,1.987,5.43,55.0,478,46.0,7.98,1.433
rr22f,APT+BNB+BCH+LTC,0.5,3,158.9,7.58,1.987,5.49,56.4,477,61.8,7.96,1.518
rr22f,APT+BNB+BCH+LTC,0.5,4,162.2,7.58,1.990,5.52,56.4,482,63.2,7.96,1.530
rr22f,APT+BNB+BCH+ETH,0.5,2,127.8,5.53,1.982,5.14,55.7,429,59.1,7.13,1.567
rr22f,APT+BNB+BCH+ETH,0.5,3,138.5,5.53,1.987,5.27,55.9,449,61.0,7.13,1.566
rr22f,APT+BNB+BCH+ETH,0.5,4,139.8,5.53,1.977,5.23,55.9,453,63.2,7.13,1.578
rr22f,APT+BNB+BCH+VET,0.5,2,130.1,5.82,1.961,5.19,54.7,455,58.8,6.6,1.529
rr22f,APT+BNB+BCH+VET,0.6,2,170.9,6.96,1.968,5.19,54.7,455,73.6,7.88,1.529
rr22f,APT+BNB+BCH+VET,0.5,3,153.0,5.82,1.967,5.41,55.2,493,64.2,7.08,1.543
rr22f,APT+BNB+BCH+VET,0.5,4,151.9,5.82,1.955,5.37,55.1,494,64.2,7.58,1.537
rr22f,APT+BNB+LTC+VET,0.5,2,141.4,4.67,1.928,5.26,54.8,478,45.4,7.47,1.415
rr22f,APT+BNB+DOGE+VET,0.5,2,126.0,7.98,1.911,5.05,54.0,457,49.0,7.62,1.459
rr22f,APT+TON+BCH+ETH,0.5,2,132.3,5.71,2.038,5.23,55.5,422,70.7,7.72,1.710
rr22f,APT+TON+BCH+ETH,0.5,3,150.7,4.97,2.068,5.31,55.9,449,69.9,7.72,1.647
rr22f,APT+TON+BCH+ETH,0.5,4,153.1,4.97,2.081,5.39,56.0,452,69.0,7.72,1.626
rr22f,APT+TON+BCH+DOGE,0.5,2,140.5,5.25,2.031,5.43,55.6,432,65.1,7.6,1.631
