label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20,1000PEPE+APT+BNB+DOGE,0.5,3,123.9,5.97,1.833,4.58,55.8,486,55.0,7.31,1.516
rr20,1000PEPE+APT+BNB+DOGE,0.5,4,129.8,5.97,1.848,4.58,55.9,494,53.2,7.38,1.498
rr20,1000PEPE+APT+BNB+ENS,0.5,2,121.5,5.31,1.825,4.96,55.8,468,54.0,7.82,1.514
rr20,1000PEPE+APT+BNB+ETH,0.5,2,101.3,4.61,1.833,4.57,55.4,433,55.0,7.95,1.563
rr20,1000PEPE+APT+BNB+LTC,0.5,2,119.1,4.99,1.862,5.14,56.5,457,51.6,7.39,1.495
rr20,1000PEPE+APT+BNB+LTC,0.5,3,137.3,4.99,1.885,5.24,56.6,496,57.6,7.39,1.516
rr20,1000PEPE+APT+BNB+LTC,0.5,4,140.5,4.99,1.885,5.22,56.6,505,57.8,7.55,1.506
rr20,1000PEPE+APT+BNB+SNX,0.5,2,107.4,5.57,1.821,4.65,55.3,445,68.8,6.9,1.576
rr20,1000PEPE+APT+BNB+SNX,0.5,3,119.1,5.76,1.837,4.61,55.4,475,73.4,7.34,1.575
rr20,1000PEPE+APT+BNB+SNX,0.5,4,126.7,5.57,1.868,4.72,55.8,482,72.5,7.34,1.565
rr20,1000PEPE+APT+BNB+TON,0.5,2,124.0,5.04,1.917,5.07,56.8,458,50.5,6.78,1.494
rr20,1000PEPE+APT+BNB+TON,0.5,3,141.7,5.11,1.940,5.08,57.0,493,51.5,7.73,1.475
rr20,1000PEPE+APT+BNB+VET,0.5,2,105.2,5.91,1.789,4.57,54.6,469,52.3,7.92,1.497
rr20,1000PEPE+APT+BNB+WLD,0.5,2,105.0,6.04,1.782,4.65,54.9,452,47.2,6.45,1.462
rr20,1000PEPE+APT+BNB+WLD,0.6,2,135.9,7.21,1.772,4.65,54.9,452,58.7,7.69,1.459
rr20,1000PEPE+APT+BNB+XRP,0.5,2,96.9,7.03,1.755,4.38,54.7,444,49.6,7.79,1.508
rr20,1000PEPE+APT+BTC+ETH,0.5,2,70.1,5.46,1.607,3.64,52.7,410,52.9,7.3,1.559
rr20,1000PEPE+APT+DOGE+ENS,0.5,2,119.6,6.49,1.863,4.95,55.3,445,64.9,6.6,1.631
rr20,1000PEPE+APT+DOGE+ENS,0.6,2,156.2,7.74,1.846,4.95,55.3,445,81.8,7.88,1.632
